x,h,j
0.04001237333911265,-0.00026679708903663553,-0.00016007645385130072
0.040117107832831324,-0.0002681955313163023,-0.00016091551509133867
0.04022211647460136,-0.0002696013014493856,-0.00016175897324736466
0.040327399982019375,-0.00027101443786439077,-0.00016260685137619273
0.04043295907456101,-0.00027243497919149904,-0.00016345917265562186
0.04053879447358467,-0.00027386296426361106,-0.00016431596038506211
0.04064490690233695,-0.0002752984321174179,-0.00016517723798617685
0.04075129708595808,-0.0002767414219944785,-0.0001660430290035288
0.0408579657514859,-0.0002781919733422822,-0.00016691335710521745
0.04096491362786127,-0.0002796501258153366,-0.00016778824608353147
0.04107214144593364,-0.00028111591927626256,-0.00016866771985560525
0.04117964993846496,-0.0002825893937968727,-0.00016955180246406584
0.04128743984013523,-0.00028407058965927717,-0.0001704405180776962
0.04139551188754804,-0.000285559547356996,-0.00017133389099210211
0.041503866819234375,-0.000287056307596052,-0.00017223194563036764
0.041612505375659053,-0.00028856091129610616,-0.00017313470654373636
0.041721428299224594,-0.0002900733995915636,-0.00017404219841227412
0.041830636334276784,-0.00029159381383270813,-0.0001749544460455499
0.041940130227110295,-0.0002931221955868434,-0.00017587147438332
0.04204991072597275,-0.0002946585866394187,-0.00017679330849620315
0.042159978581070345,-0.00029620302899518146,-0.0001777199735863719
0.04227033454457349,-0.0002977555648793368,-0.00017865149498824768
0.04238097937062094,-0.00029931623673869114,-0.0001795878981691869
0.04249191381532544,-0.0003008850872428226,-0.00018052920873018298
0.04260313863677941,-0.00030246215928525955,-0.00018147545240657271
0.042714654595058944,-0.0003040474959846391,-0.00018242665506873137
0.04282646245223035,-0.0003056411406859095,-0.00018338284272279368
0.042938562972354176,-0.00030724313696150123,-0.00018434404151135622
0.04305095692149093,-0.00030885352861252993,-0.0001853102777141986
0.04316364506770685,-0.00031047235967000483,-0.00018628157774900838
0.043276628181078095,-0.00031209967439602083,-0.00018725796817209604
0.043389907033696565,-0.0003137355172849811,-0.0001882394756791278
0.04350348239967566,-0.0003153799330648238,-0.00018922612710586166
0.043617355055154336,-0.0003170329666982312,-0.0001902179494288725
0.043731525778303894,-0.0003186946633838843,-0.00019121496976630403
0.04384599534933195,-0.0003203650685576827,-0.00019221721537860108
0.043960764550488404,-0.00032204422789400066,-0.0001932247136692619
0.044075834166071234,-0.0003237321873069454,-0.00019423749218559387
0.04419120498243084,-0.00032542899295160245,-0.00019525557861945929
0.04430687778797594,-0.00032713469122530863,-0.00019627900080803948
0.04442285337317948,-0.0003288493287689324,-0.00019730778673460238
0.044539132530582975,-0.0003305729524681381,-0.0001983419645292605
0.04465571605480246,-0.00033230560945467897,-0.00019938156246974655
0.044772604742534465,-0.00033404734710769856,-0.0002004266089821939
0.04488979939256018,-0.000335798213055011,-0.00020147713264190428
0.04500730080575239,-0.00033755825517442983,-0.00020253316217414441
0.045125109785079644,-0.00033932752159506114,-0.00020359472645492207
0.04524322713561231,-0.0003411060606986329,-0.00020466185451178254
0.04536165366452862,-0.0003428939211208297,-0.00020573457552460964
0.045480390181119094,-0.00034469115175261096,-0.00020681291882641584
0.04559943749679259,-0.0003464978017415593,-0.000207896913904151
0.045718796425082454,-0.0003483139204932383,-0.00020898659039951664
0.04583846778165092,-0.00035013955767253013,-0.00021008197810976783
0.04595845238429527,-0.0003519747632050068,-0.00021118310698853586
0.04607875105295398,-0.0003538195872783079,-0.00021229000714665403
0.046199364609711,-0.00035567408034349764,-0.00021340270885297178
0.04632029387880287,-0.0003575382931164718,-0.0002145212425351982
0.046441539686623075,-0.00035941227657932897,-0.0002156456387807242
0.0465631028617282,-0.00036129608198177704,-0.00021677592833746639
0.0466849842348442,-0.0003631897608425491,-0.00021791214211471546
0.04680718463887094,-0.00036509336495079846,-0.00021905431118397344
0.046929704908888425,-0.0003670069463675285,-0.0002202024667798105
0.047052545882163115,-0.0003689305574270297,-0.00022135664030072704
0.04717570839815248,-0.0003708642507382978,-0.00022251686331000407
0.0472991932985113,-0.0003728080791864856,-0.00022368316753657364
0.04742300142709803,-0.00037476209593436343,-0.00022485558487589485
0.04754713362997918,-0.0003767263544237565,-0.00022603414739081538
0.047671590755436664,-0.00037870090837703526,-0.00022721888731246561
0.04779637365397225,-0.000380685811798568,-0.0002284098370411294
0.047921483178313906,-0.00038268111897621154,-0.000229607029147138
0.04804692018342228,-0.0003846868844828104,-0.00023081049637176928
0.04817268552649532,-0.00038670316317767565,-0.00023202027162813396
0.04829878006697474,-0.00038873001020809847,-0.00023323638800208391
0.04842520466655247,-0.00039076748101087385,-0.00023445887875312525
0.04855196018917539,-0.00039281563131380204,-0.00023568777731531899
0.04867904750105178,-0.00039487451713722744,-0.00023692311729820362
0.04880646747065789,-0.00039694419479558525,-0.00023816493248772272
0.04893422096874243,-0.0003990247208989241,-0.00023941325684713783
0.049062308868334153,-0.00040111615235448545,-0.0002406681245179756
0.04919073204474642,-0.00040321854636824237,-0.00024192956982095046
0.049319491375583745,-0.00040533196044647846,-0.00024319762725691132
0.049448587740748444,-0.00040745645239737677,-0.00024447233150779455
0.049578022022445406,-0.0004095920803325855,-0.00024575371743756246
0.049707795105188746,-0.00041173890266882264,-0.00024704182009316583
0.04983790787580845,-0.0004138969781294896,-0.00024833667470551134
0.049968361223455195,-0.00041606636574626155,-0.00024963831669041505
0.050099156039607094,-0.0004182471248607186,-0.0002509467816495808
0.05023029321807634,-0.0004204393151259836,-0.0002522621053715818
0.05036177365501391,-0.00042264299650833585,-0.0002535843238328287
0.05049359824891733,-0.00042485822928888374,-0.00025491347319857245
0.050625767900635374,-0.0004270850740651953,-0.00025624958982388153
0.05075828351337482,-0.0004293235917529712,-0.0002575927102546459
0.05089114599270728,-0.0004315738435877276,-0.0002589428712285852
0.051024356246574115,-0.00043383589112645505,-0.00026030010967624415
0.05115791518529326,-0.0004361097962493187,-0.0002616644627220116
0.0512918237215661,-0.0004383956211613676,-0.00026303596768514545
0.05142608277048221,-0.0004406934283942161,-0.0002644146620807812
0.05156069324952731,-0.00044300328080778965,-0.00026580058362097816
0.05169565607858806,-0.0004453252415920244,-0.000267193770215739
0.05183097217995896,-0.0004476593742686125,-0.00026859425997405605
0.0519666424783493,-0.00045000574269275605,-0.00027000209120496283
0.05210266790088822,-0.0004523644110548986,-0.00027141730241857264
0.052239049377131655,-0.0004547354438824973,-0.0002728399323271406
0.052375787839069356,-0.00045711890604180534,-0.00027427001984613294
0.05251288422112995,-0.0004595148627396303,-0.0002757076040952807
0.05265033946018799,-0.0004619233795251348,-0.00027715272439966007
0.05278815449557099,-0.0004643445222916473,-0.0002786054202907775
0.05292633026906435,-0.0004667783572784445,-0.0002800657315076386
0.05306486772491948,-0.00046922495107259917,-0.00028153369799785633
0.053203767809858804,-0.0004716843706107822,-0.00028300935991873113
0.05334303147308281,-0.0004741566831697711,-0.0002844927576322041
0.05348265966627724,-0.00047664195053225434,-0.0002859839285385625
0.053622653343618265,-0.00047914023574773164,-0.0002874829107472373
0.05376301346177966,-0.0004816516071066811,-0.00028898974523308436
0.05390374097994001,-0.00048417613325831075,-0.0002905044731861628
0.05404483685978793,-0.0004867138832124215,-0.0002920271360128526
0.054186302065529296,-0.0004892649263413163,-0.00029355777533699915
0.05432813756389454,-0.000491829332381719,-0.00029509643300106454
0.054470344324143646,-0.0004944071714366636,-0.00029664315106726
0.05461292331807459,-0.0004969985139774535,-0.00029819797181872124
0.054755875520028405,-0.0004996034308455709,-0.00029976093776065346
0.05489920190689651,-0.0005022219932546358,-0.00030133209162150625
0.055042903458128074,-0.0005048542727923771,-0.00030291147635415556
0.05518698115573535,-0.0005075003414225757,-0.00030449913513706914
0.05533143598430104,-0.0005101602714870547,-0.0003060951113755001
0.05547626893098574,-0.0005128341357076823,-0.0003076994487026878
0.05562148098553331,-0.000515522007188345,-0.0003093121909810414
0.0557670731402783,-0.0005182239594169711,-0.0003109333823033533
0.05591304639015346,-0.0005209400662675627,-0.00031256306699401827
0.05605940173269489,-0.0005236704020021993,-0.00031420128961023354
0.05620614016805072,-0.0005264150412731114,-0.00031584809494324427
0.056353262698986335,-0.0005291740591247053,-0.00031750352801955637
0.056500770330891896,-0.0005319475309956386,-0.00031916763410218165
0.05664866407178993,-0.0005347355327209075,-0.0003208404586918899
0.05679694493234083,-0.0005375381405339069,-0.00032252204752844364
0.05694561392585042,-0.0005403554310685389,-0.0003242124465918631
0.05709467206827764,-0.0005431874813613342,-0.0003259117021036982
0.05724412037824002,-0.0005460343688535436,-0.000327619860528283
0.05739395987702139,-0.0005488961713932812,-0.0003293369685740205
0.057544191588579555,-0.0005517729672376789,-0.0003310630731946752
0.05769481653955163,-0.000554664835055007,-0.0003327982215906444
0.057845835759262956,-0.0005575718539268741,-0.0003345424612102776
0.05799725027973248,-0.00056049410335037,-0.00033629583975116164
0.05814906113568052,-0.0005634316632402662,-0.0003380584051614402
0.058301269364536515,-0.0005663846139312273,-0.00033983020564113975
0.05845387600644474,-0.0005693530361799932,-0.00034161128964347855
0.0586068821042721,-0.000572337011167614,-0.00034340170587620657
0.05876028870361597,-0.0005753366205016975,-0.00034520150330295325
0.05891409685280991,-0.0005783519462186246,-0.0003470107311445563
0.05906830760293156,-0.0005813830707858212,-0.00034882943888042396
0.05922292200781051,-0.0005844300771040404,-0.0003506576762499032
0.05937794112403388,-0.0005874930485096097,-0.0003524954932536277
0.05953336601095539,-0.0005905720687767614,-0.0003543429401549156
0.05968919773070095,-0.000593667222119904,-0.0003562000674811305
0.059845437348176676,-0.000596778593195953,-0.00035806692602508033
0.06000208593107682,-0.0005999062671066743,-0.0003599435668464221
0.06015914454988968,-0.000603050329400997,-0.00036183004127304845
0.06031661427790559,-0.0006062108660773802,-0.00036372640090250773
0.06047449619122503,-0.0006093879635861951,-0.0003656326976034315
0.06063279136876424,-0.000612581708832068,-0.00036754898351694045
0.06079150089226456,-0.0006157921891763113,-0.0003694753110581014
0.06095062584629811,-0.0006190194924392925,-0.0003714117329173481
0.06111016731827593,-0.0006222637069028648,-0.0003733583020619391
0.06127012639845618,-0.0006255249213128115,-0.0003753150717374233
0.06143050417995005,-0.0006288032248812584,-0.0003772820954690859
0.06159130175873003,-0.0006320987072891422,-0.00037925942706342977
0.06175252023363812,-0.0006354114586886947,-0.00038124712060966405
0.06191416070639184,-0.000638741569705892,-0.0003832452304811735
0.062076224281592506,-0.0006420891314429641,-0.0003852538113370228
0.062238712066733565,-0.0006454542354809178,-0.00038727291812346964
0.062401625172206356,-0.0006488369738820192,-0.00038930260607545334
0.06256496471130975,-0.0006522374391923703,-0.0003913429307181399
0.06272873180025598,-0.0006556557244444185,-0.0003933939478684267
0.06289292755817899,-0.0006590919231595318,-0.0003954557136364865
0.06305755310714292,-0.0006625461293505905,-0.00039752828442732183
0.0632226095721482,-0.0006660184375245413,-0.00039961171694229613
0.06338809808113999,-0.0006695089426850138,-0.0004017060681807031
0.06355401976501668,-0.0006730177403349526,-0.0004038113954413446
0.06372037575763607,-0.0006765449264792125,-0.00040592775632408717
0.06388716719582392,-0.0006800905976272181,-0.00040805520873145605
0.06405439521938243,-0.0006836548507956352,-0.0004101938108702381
0.0642220609710963,-0.0006872377835110047,-0.00041234362125306
0.0643901655967425,-0.0006908394938124684,-0.00041450469870002346
0.06455871024509643,-0.0006944600802544319,-0.0004166771023403017
0.06472769606794042,-0.0006980996419092915,-0.0004188608916137744
0.06489712422007245,-0.0007017582783701802,-0.0004210561262726744
0.06506699585931244,-0.0007054360897536739,-0.00042326286638321017
0.065237312146511,-0.0007091331767025655,-0.0004254811723272294
0.06540807424555808,-0.0007128496403886516,-0.00042771110480388985
0.06557928332338943,-0.0007165855825154849,-0.00042995272483130966
0.06575094054999524,-0.0007203411053211892,-0.000432206093748255
0.06592304709842908,-0.0007241163115812934,-0.00043447127321584
0.06609560414481397,-0.0007279113046115195,-0.0004367483252191975
0.0662686128683525,-0.0007317261882706727,-0.0004390373120692128
0.0664420744513332,-0.000735561066963463,-0.00044133829640421475
0.06661599007913917,-0.0007394160456433929,-0.00044365134119170795
0.06679036094025721,-0.0007432912298156692,-0.00044597650973011787
0.06696518822628421,-0.0007471867255400694,-0.00044831386565051014
0.06714047313193613,-0.0007511026394338816,-0.0004506634729183529
0.06731621685505697,-0.0007550390786748571,-0.00045302539583528704
0.06749242059662533,-0.0007589961510041264,-0.0004553996990408751
0.06766908556076344,-0.0007629739647291833,-0.0004577864475143899
0.06784621295474623,-0.0007669726287268872,-0.00046018570657661514
0.06802380398900759,-0.000770992252446416,-0.00046259754189161543
0.06820185987715091,-0.0007750329459123314,-0.0004650220194685746
0.06838038183595545,-0.0007790948197275656,-0.000467459205663586
0.06855937108538539,-0.0007831779850764838,-0.00046990916718148926
0.06873882884859911,-0.0007872825537279676,-0.0004723719710777183
0.06891875635195584,-0.000791408638038454,-0.0004748476847601242
0.06909915482502484,-0.0007955563509550487,-0.000477336375990841
0.0692800255005947,-0.0007997258060100036,-0.0004798381128829884
0.06946136961468002,-0.0008039171055867014,-0.00048235295688513116
0.06964318840653079,-0.0008081303538300273,-0.0004848809705082558
0.0698254831186416,-0.000812365665999818,-0.00048742222291380026
0.07000825499675821,-0.0008166231579626825,-0.0004899767836273277
0.07019150528988835,-0.0008209029461952603,-0.0004925447225404824
0.0703752352503082,-0.0008252051477873934,-0.000495126109912894
0.07055944613357186,-0.0008295298804453866,-0.0004977210163741334
0.07074413919852078,-0.0008338772624952821,-0.0005003295129256786
0.07092931570729062,-0.0008382474128860908,-0.0005029516709428544
0.07111497692532073,-0.000842640451193103,-0.0005055875621768188
0.07130112412136369,-0.0008470564976212155,-0.0005082372587565607
0.07148775856749198,-0.0008514956730082108,-0.0005109008331908673
0.0716748815391089,-0.0008559580988281505,-0.0005135783583703613
0.07186249431495538,-0.0008604438971946912,-0.0005162699075694906
0.07205059817711945,-0.0008649531908644797,-0.0005189755544485668
0.07223919441104601,-0.000869486103240573,-0.0005216953730558172
0.07242828430554377,-0.0008740427583758076,-0.0005244294378294074
0.07261786915279494,-0.0008786232809762533,-0.0005271778235995142
0.07280795024836506,-0.0008832277964046863,-0.00052994060559041
0.07299852889120989,-0.000887856430684012,-0.0005327178594225174
0.07318960638368534,-0.0008925093105007758,-0.0005355096611145161
0.07338118403155715,-0.0008971865632086884,-0.0005383160870854591
0.07357326314400783,-0.0009018883168321005,-0.0005411372141568586
0.0737658450336479,-0.0009066147000696024,-0.0005439731195548448
0.07395893101652284,-0.0009113658422975355,-0.0005468238809122756
0.0741525224121229,-0.0009161418735735926,-0.0005496895762708964
0.07434662054339314,-0.0009209429246404425,-0.0005525702840835154
0.0745412267367405,-0.0009257691269293002,-0.0005554660832161476
0.07473634232204397,-0.0009306206125635906,-0.0005583770529502124
0.07493196863266438,-0.0009354975143626245,-0.0005613032729847407
0.07512810700545183,-0.0009403999658452317,-0.0005642448234385554
0.07532475878075572,-0.0009453281012334793,-0.0005672017848525036
0.07552192530243476,-0.0009502820554564099,-0.000570174238191699
0.07571960791786407,-0.0009552619641537216,-0.0005731622648477323
0.07591780797794684,-0.0009602679636795873,-0.0005761659466409625
0.07611652683712139,-0.0009653001911063734,-0.0005791853658227492
0.07631576585337131,-0.0009703587842284577,-0.000582220605077744
0.07651552638823579,-0.00097544388156607,-0.0005852717475261964
0.07671580980681693,-0.000980555622369078,-0.0005883388767262249
0.07691661747779006,-0.0009856941466208676,-0.0005914220766761472
0.07711795077341407,-0.000990859595042243,-0.0005945214318168205
0.07731981106953884,-0.0009960521090952754,-0.0005976370270339511
0.07752219974561558,-0.0010012718309872434,-0.0006007689476604609
0.0777251181847073,-0.0010065189036745968,-0.0006039172794788651
0.07792856777349592,-0.0010117934708668572,-0.0006070821087236143
0.07813254990229439,-0.0010170956770306652,-0.0006102635220835233
0.0783370659650539,-0.0010224256673937232,-0.0006134616067041375
0.07854211735937436,-0.001027783587948841,-0.0006166764501901617
0.07874770548651498,-0.0010331695854580078,-0.0006199081406079038
0.07895383175140186,-0.0010385838074564045,-0.000623156766487683
0.07916049756263853,-0.0010440264022565163,-0.0006264224168262988
0.07936770433251664,-0.0010494975189522674,-0.0006297051810895121
0.07957545347702356,-0.0010549973074230998,-0.0006330051492144936
0.07978374641585313,-0.0010605259183381506,-0.0006363224116123315
0.07999258457241627,-0.0010660835031604532,-0.0006396570591705524
0.08020196937384845,-0.0010716702141510724,-0.0006430091832556043
0.08041190225102204,-0.0010772862043733923,-0.0006463788757154296
0.08062238463855383,-0.0010829316276972979,-0.0006497662288819747
0.08083341797481576,-0.0010886066388034626,-0.0006531713355737647
0.08104500370194581,-0.0010943113931876631,-0.0006565942890984921
0.08125714326585584,-0.001100046047165035,-0.0006600351832555717
0.08146983811624244,-0.0011058107572523683,-0.000663494112004376
0.08168308970659785,-0.0011116056591407924,-0.0006669711581516579
0.08189689949421793,-0.0011174309003295537,-0.0006704664108758558
0.08211126894021306,-0.0011232866402198847,-0.000673979965800337
0.08232619950951918,-0.0011291730390532062,-0.0006775119190520939
0.08254169267090543,-0.0011350902579155098,-0.0006810623672643662
0.08275774989698685,-0.0011410384587418974,-0.0006846314075793597
0.08297437266423216,-0.0011470178043210108,-0.000688219137650897
0.0831915624529748,-0.0011530284582995747,-0.0006918256556471374
0.08340932074742402,-0.0011590705851869634,-0.0006954510602533104
0.08362764903567316,-0.0011651443503597118,-0.0006990954506744166
0.08384654880971061,-0.0011712499200661286,-0.0007027589266379883
0.08406602156543122,-0.00117738746143094,-0.0007064415883968698
0.08428606880264401,-0.0011835571424598588,-0.0007101435367319526
0.08450669202508523,-0.0011897591320443246,-0.0007138648729550117
0.08472789274042618,-0.0011959935999661213,-0.0007176056989114711
0.08494967246028459,-0.0012022607169021198,-0.0007213661169832411
0.08517203270023596,-0.0012085606544290427,-0.0007251462300915713
0.08539497497982186,-0.0012148935850281677,-0.0007289461416998658
0.0856185008225613,-0.0012212596820901443,-0.0007327659558165656
0.08584261175596228,-0.0012276591199198378,-0.0007366057769980482
0.08606730931153005,-0.0012340920737411057,-0.0007404657103514872
0.08629259502477865,-0.001240558719701693,-0.000744345861537781
0.0865184704352425,-0.001247059234878153,-0.0007482463367744987
0.08674493708648438,-0.001253593797280691,-0.0007521672428387797
0.08697199652610889,-0.0012601625858581892,-0.0007561086870703401
0.08719965030577045,-0.0012667657805031027,-0.0007600707773744034
0.08742789998118505,-0.0012734035620564853,-0.0007640536222247088
0.08765674711214191,-0.0012800761123130428,-0.0007680573306665349
0.087886193262512,-0.001286783614026117,-0.0007720820123196834
0.08811624000025982,-0.0012935262509127952,-0.0007761277773815356
0.08834688889745516,-0.0013003042076590405,-0.0007801947366301246
0.08857814153028173,-0.00130711766992476,-0.0007842830014271667
0.08880999947904895,-0.0013139668243489907,-0.0007883926837211667
0.08904246432820391,-0.0013208518585551192,-0.0007925238960505392
0.08927553766633957,-0.0013277729611560138,-0.0007966767515466828
0.08950922108620862,-0.0013347303217593539,-0.0008008513639371672
0.08974351618473175,-0.0013417241309728188,-0.0008050478475488391
0.08997842456300967,-0.0013487545804094167,-0.0008092663173110111
0.09021394782633516,-0.0013558218626928402,-0.0008135068887586672
0.09045008758420182,-0.0013629261714627533,-0.0008177696780356252
0.09068684545031622,-0.001370067701380203,-0.0008220548018977766
0.09092422304260997,-0.0013772466481330634,-0.0008263623777163431
0.09116222198324861,-0.0013844632084414055,-0.0008306925234810901
0.09140084389864377,-0.0013917175800629968,-0.0008350453578036184
0.09164009041946539,-0.0013990099617988312,-0.000839420999920672
0.09187996318065035,-0.001406340553498577,-0.0008438195696973986
0.09212046382141649,-0.0014137095560662178,-0.0008482411876307253
0.09236159398527131,-0.0014211171714655615,-0.0008526859748526537
0.09260335532002426,-0.0014285636027258843,-0.0008571540531336384
0.09284574947779914,-0.0014360490539476116,-0.0008616455448859853
0.09308877811504315,-0.0014435737303079212,-0.0008661605731672041
0.09333244289253934,-0.0014511378380664818,-0.0008706992616834423
0.09357674547541904,-0.0014587415845712228,-0.0008752617347929374
0.09382168753317106,-0.001466385154527716,-0.0008798481051978572
0.09406727073965417,-0.001474068730968677,-0.0008844584848237888
0.09431349677310967,-0.001481792524218201,-0.0008890929998422675
0.09456036731617025,-0.0014895567457279726,-0.0008937517770992231
0.09480788405587451,-0.0014973616080660667,-0.0008984349441096497
0.09505604868367577,-0.0015052073249227855,-0.0009031426290610974
0.09530486289545487,-0.0015130941111166497,-0.0009078749608172574
0.09555432839153284,-0.0015210221826004204,-0.0009126320689215652
0.09580444687668023,-0.0015289917564670406,-0.0009174140836007561
0.09605522006012991,-0.0015370030509557237,-0.0009222211357685071
0.09630664965558997,-0.0015450562854580716,-0.0009270533570290992
0.09655873738125295,-0.0015531516805241123,-0.0009319108796810281
0.09681148495980897,-0.001561289457868488,-0.0009367938367207078
0.09706489411845848,-0.0015694698403766675,-0.0009417023618461874
0.0973189665889214,-0.0015776930521110746,-0.0009466365894608171
0.09757370410745214,-0.0015859593183174326,-0.0009515966546770449
0.09782910841484863,-0.0015942688654309554,-0.0009565826933201202
0.09808518125646541,-0.0016026219210826982,-0.0009615948419318927
0.09834192438222683,-0.0016110187141059422,-0.0009666332377746339
0.0985993395466365,-0.001619459474542497,-0.0009716980188348056
0.09885742850879056,-0.001627944433649155,-0.0009767893238269226
0.0991161930323909,-0.0016364738239041782,-0.0009819072921974329
0.09937563488575435,-0.0016450478790136888,-0.000987052064128541
0.09963575584182804,-0.0016536668339182945,-0.0009922237805421712
0.09989655767819866,-0.0016623309247995458,-0.0009974225831038304
0.10015804217710583,-0.001671040389086565,-0.001002648614226574
0.10042021112545549,-0.0016797954654627079,-0.001007902017074991
0.10068306631482969,-0.0016885963938721431,-0.001013182935569139
0.1009466095415,-0.0016974434155265826,-0.0010184915143885715
0.10121084260644113,-0.001706336772912057,-0.00102382789897639
0.10147576731534064,-0.0017152767097955946,-0.0010291922355432398
0.10174138547861257,-0.0017242634712320657,-0.0010345846710714023
0.10200769891141111,-0.001733297303571063,-0.001040005353318914
0.10227470943363998,-0.0017423784544636763,-0.001045454430823615
0.10254241886996834,-0.00175150717286952,-0.0010509320529073554
0.1028108290498402,-0.0017606837090635764,-0.0010564383696800867
0.10307994180748825,-0.0017699083146432296,-0.0010619735320440697
0.10334975898194766,-0.0017791812425353268,-0.0010675376916980982
0.1036202824170661,-0.0017885027470031548,-0.001073131001141671
0.10389151396151759,-0.0017978730836535797,-0.0010787536136792628
0.10416345546881646,-0.0018072925094442275,-0.0010844056834246189
0.10443610879732738,-0.0018167612826905696,-0.0010900873653049922
0.10470947581027946,-0.0018262796630731809,-0.0010957988150654852
0.10498355837578012,-0.0018358479116450316,-0.0011015401892734106
0.105258358366825,-0.0018454662908386787,-0.0011073116453225909
0.10553387766131406,-0.0018551350644737078,-0.0011131133414378118
0.10581011814206152,-0.001864854496281351,-0.001118945435908896
0.10608708169680996,-0.0018746248227992728,-0.0011248080730093298
0.10636477021824448,-0.0018844462989587867,-0.0011307014066801707
0.10664318560400313,-0.001894319192517424,-0.0011366255976386047
0.10692232975669111,-0.001904243772633803,-0.001142580807442991
0.1072022045838951,-0.0019142203098750001,-0.0011485671984972881
0.10748281199819366,-0.001924249076223823,-0.0011545849340554228
0.10776415391717167,-0.0019343303450862588,-0.001160634178225762
0.10804623226343466,-0.0019444643912989615,-0.0011667150959756112
0.10832904896461891,-0.001954651491136623,-0.00117282785313564
0.10861260595340823,-0.0019648919223196207,-0.0011789726164044756
0.10889690516754393,-0.001975185964021461,-0.0011851495533531727
0.10918194854983948,-0.0019855338968764267,-0.001191358832429808
0.10946773804819511,-0.0019959360029872635,-0.0011976006229640949
0.10975427561560847,-0.0020063925659327612,-0.0012038750951719368
0.11004156321018921,-0.002016903870775517,-0.0012101824201600907
0.11032960279517386,-0.002027470204069746,-0.001216522769930857
0.11061839633893641,-0.0020380918538689782,-0.0012228963173867033
0.11090794581500324,-0.0020487691097339496,-0.001229303236335002
0.11119825320206782,-0.0020595022627405285,-0.0012357437014927938
0.1114893204840012,-0.002070291605487526,-0.0012422178884914747
0.11178114964986913,-0.002081137432104786,-0.0012487259738816578
0.11207374269394244,-0.0020920400382610747,-0.0012552681351379116
0.11236710161571209,-0.002102999721172178,-0.001261844550663621
0.1126612284199042,-0.0021140167796090386,-0.0012684553997958773
0.11295612511649097,-0.002125091513905786,-0.0012751008628102986
0.11325179372070582,-0.002136224225967956,-0.0012817811209259687
0.11354823625305853,-0.0021474152192807656,-0.0012884963563104044
0.11384545473934579,-0.00215866479891724,-0.0012952467520844402
0.11414345121066885,-0.002169973271546663,-0.0013020324923272999
0.114442227703444,-0.002181340945442792,-0.001308853762081533
0.11474178625941801,-0.002192768130492302,-0.0013157107473580865
0.1150421289256834,-0.002204255138203271,-0.001322603635141399
0.11534325775468968,-0.002215802281713548,-0.0013295326133944295
0.1156451748042587,-0.002227409875799327,-0.0013364978710638047
0.1159478821376003,-0.0022390782368837685,-0.0013434995980849994
0.11625138182332331,-0.0022508076830454957,-0.0013505379853874376
0.11655567593545138,-0.0022625985340273083,-0.0013576132248997272
0.11686076655343838,-0.0022744511112449332,-0.0013647255095549163
0.11716665576217937,-0.0022863657377956426,-0.0013718750332956677
0.11747334565202866,-0.0022983427384671937,-0.0013790619910796311
0.11778083831881073,-0.002310382439746533,-0.0013862865788846685
0.11808913586383596,-0.0023224851698287366,-0.0013935489937142245
0.11839824039391651,-0.0023346512586259944,-0.0014008494336027247
0.11870815402137776,-0.0023468810377764737,-0.0014081880976208965
0.1190188788640742,-0.002359174840653397,-0.0014155651858812244
0.11933041704540541,-0.002371533002374173,-0.0014229808995434314
0.11964277069432759,-0.002383955859809392,-0.001430435440819885
0.1199559419453696,-0.0023964437515920554,-0.0014379290129811378
0.120269932938649,-0.00240899701812684,-0.001445461820361495
0.1205847458198833,-0.0024216160015992265,-0.0014530340683644963
0.12090038274040844,-0.0024343010459849644,-0.001460645963468599
0.12121684585719018,-0.00244705249705929,-0.0014682977132327176
0.12153413733284023,-0.0024598707024063925,-0.001475989526301909
0.1218522593356325,-0.0024727560114289294,-0.0014837216124130867
0.12217121403951503,-0.002485708775357414,-0.0014914941824006596
0.12249100362412627,-0.0024987293472598236,-0.0014993074482023054
0.12281163027481146,-0.0025118180812879463,-0.0015071616226695556
0.12313309618263463,-0.002524975325041188,-0.0015150569175654061
0.123455403544395,-0.0025382014339581194,-0.0015229935471915924
0.1237785545626436,-0.002551496767886804,-0.0015309717276095407
0.12410255144569465,-0.002564861688551722,-0.0015389916760078486
0.12442739640764484,-0.0025782965595636965,-0.0015470536107082512
0.12475309166838482,-0.0025918017464295505,-0.001555157751171428
0.12507963945361594,-0.0026053776165620344,-0.001563304318002968
0.12540704199486694,-0.002619024539289792,-0.0015714935329593626
0.12573530152950618,-0.0026327428858671995,-0.0015797256189539197
0.1260644203007585,-0.0026465330294844405,-0.0015880008000628194
0.12639440055772197,-0.0026603953452776306,-0.0015963193015312012
0.12672524455538028,-0.0026743302103388105,-0.0016046813497791709
0.12705695455461966,-0.002688338003726176,-0.0016130871724079497
0.12738953282224588,-0.0027024191064743642,-0.00162153699820606
0.1277229816309961,-0.0027165739016045756,-0.0016300310571554072
0.1280573032595586,-0.0027308027741350786,-0.001638569580437597
0.12839249999258465,-0.002745106111091432,-0.0016471528004400795
0.12872857412070576,-0.002759484301516991,-0.0016557809507624665
0.1290655279405508,-0.002773937736483457,-0.001664454266222871
0.12940336375475867,-0.0027884668091012923,-0.0016731729828641712
0.12974208387199548,-0.0028030719145303775,-0.0016819373379604156
0.13008169060697208,-0.0028177534499907396,-0.0016907475700232732
0.13042218628045651,-0.0028325118147731164,-0.0016996039188083842
0.13076357321929158,-0.0028473474102497895,-0.0017085066253218735
0.13110585375641237,-0.0028622606398854764,-0.0017174559318268977
